"","OrgID","MLocId","StationDes","Lat_DD","Long_DD","HUC8_Name","HUC12_Name","GNIS_Name","EcoRegion2","EcoRegion3","EcoRegion4","COMID","rdden_km_km2","xings_km2","P_AgLand","P_Urban21Land","mines","grvl_mn_km2","P_canal","rd_Status","xing_Status","Ag_Status","Urb21L_Status","mines_status","gmines_status","canal_status","ref.status_2020","WorE","Eco3","ref.status_2020.yn"
"1265","OregonDEQ","dfw_39969","Skunk Cr.",44.39365409,-123.71280037,"Alsea","Fall Creek","Skunk Creek","MARINE WEST COAST FOREST",1,"1g",23886780,3.26720747545456,0.486795667518572,0,5.92451571371296,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1266","OregonDEQ","dfw_3124","Maltby Cr at RM 1.21",44.38314007,-123.6780281,"Alsea","Cow Creek-Alsea River","Maltby Creek","MARINE WEST COAST FOREST",1,"1d",23886838,0.225157579836607,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1267","OregonDEQ","34644-ORDEQ","Crooked Cr at RM 1.18 (NF Alsea R)",44.42556715,-123.5386628,"Alsea","Crooked Creek","Crooked Creek","MARINE WEST COAST FOREST",1,"1g",23886566,2.90540805765806,0.348797757547537,0.0691062538823201,3.71943934427432,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1268","OregonDEQ","11852-ORDEQ","Cummins Creek downstream of trailhead",44.26740166,-124.1001913,"Alsea","Cummins Creek-Frontal Pacific Ocean","Cummins Creek","MARINE WEST COAST FOREST",1,"1d",23886182,0.328250036486856,0,0,1.86301656562185,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1269","OregonDEQ","13272-ORDEQ","Cummins Creek at River Mile 1.02",44.26647482,-124.0909954,"Alsea","Cummins Creek-Frontal Pacific Ocean","Cummins Creek","MARINE WEST COAST FOREST",1,"1d",23886182,0.298098937617154,0,0,1.75430218360905,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1270","OregonDEQ","35690-ORDEQ","CUMMINS CR AT RM 2.2",44.2683388,-124.0674259,"Alsea","Cummins Creek-Frontal Pacific Ocean","Cummins Creek","MARINE WEST COAST FOREST",1,"1d",23886182,0.311475022837263,0,0,1.48543823081161,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1271",NA,"S602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89260047680358,0.121256214380994,0.230239895045802,3.41535180888643,0,0,0,0,0,0,0,1,1,1,"Not","E",NA,"N"
"1272","OregonDEQ","dfw_35212","Neiglick Cr",44.27476976,-123.98119835,"Alsea","Upper Yachats River","Neiglick Creek","MARINE WEST COAST FOREST",1,"1d",23886966,1.95275822144188,0.881834215167502,0,7.17278867107538,0,0,0,0,0,1,2,1,1,1,"Trash","W","CoRa","N"
"1273","OregonDEQ","34640-ORDEQ","Cascade Cr NF at Mouth",44.321052,-123.8696904,"Alsea","Lower Five Rivers","North Fork Cascade Creek","MARINE WEST COAST FOREST",1,"1g",23886880,1.10403340771191,0,0,4.85854634396182,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1274","OregonDEQ","dfw_2974","Bear Cr at RM 0.25",44.35330062,-123.77449429,"Alsea","Lower Five Rivers","Bear Creek","MARINE WEST COAST FOREST",1,"1g",23886846,2.52601759352749,0,0,5.96510949913856,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1275","OregonDEQ","34641-ORDEQ","Benner Cr at Mouth (Alsea R)",44.353155,-123.7281524,"Alsea","Cow Creek-Alsea River","Benner Creek","MARINE WEST COAST FOREST",1,"1g",23886850,2.14040742565591,0.283808712927451,0,6.92465416406941,0,0,0,0,0,1,2,1,1,1,"Trash","W","CoRa","N"
"1276","OregonDEQ","dfw_35004","Alsea R at RM 40.82",44.35324369,-123.68431449,"Alsea","Cow Creek-Alsea River","Alsea River","MARINE WEST COAST FOREST",1,"1g",23886392,3.00803480635324,0.441676251839541,3.67886612275643,4.03246075332577,3,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1277","OregonDEQ","dfw_36061","N. F. Alsea R.",44.39341911,-123.57150874,"Alsea","Lower North Fork Alsea River","North Fork Alsea River","MARINE WEST COAST FOREST",1,"1g",23886430,2.86376517041921,0.459355841769574,1.10008679061917,3.83302427731903,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1278","OregonDEQ","dfw_3073","Alder Cr at E Five Rivers Rd",44.28651561,-123.82440278,"Alsea","Middle Five Rivers","Alder Creek","MARINE WEST COAST FOREST",1,"1g",23886960,1.14969718104806,0.471409041625356,0.0421153772784777,2.64230819681292,0,0,0,1,0,0,0,1,1,1,"Not","W","CoRa","N"
"1279","OregonDEQ","23822-ORDEQ","South Fork Alsea River at River Mile 6.0",44.33847884,-123.5500375,"Alsea","Lower South Fork Alsea River","South Fork Alsea River","MARINE WEST COAST FOREST",1,"1d",23886410,3.68502734564142,0.491878252806595,0.00376757766045592,5.59702164644259,1,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1280","OregonDEQ","11853-ORDEQ","Peak Creek at River Mile 3.5",44.35599992,-123.4852274,"Alsea","Upper South Fork Alsea River","Peak Creek","MARINE WEST COAST FOREST",1,"1g",23886926,3.57652216130982,0.197941409342831,0,6.03243237624136,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1281","OregonDEQ","33336-ORDEQ","Mill Creek (ODFW)",44.20732853,-124.0698998,"Alsea","Tenmile Creek","Mill Creek","MARINE WEST COAST FOREST",1,"1d",23887024,0.0643452119843733,0,0,0.29541106545665,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1282","OregonDEQ","11850-ORDEQ","Rock Creek at River Mile 1.5",44.18771584,-124.0912292,"Alsea","Cape Creek-Frontal Pacific Ocean","Rock Creek","MARINE WEST COAST FOREST",1,"1d",23886156,0.534895303344242,0,0,2.0533544588319,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1283","OregonDEQ","dfw_2782","Wildcat Cr at RM 0.18",44.22447066,-123.97117229,"Alsea","Tenmile Creek","Wildcat Creek","MARINE WEST COAST FOREST",1,"1d",23887022,1.07486740053085,0,0,5.93865543022088,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1284","OregonDEQ","23820-ORDEQ","Crab Creek at River Mile 4.8 (Five Rivers, Alsea)",44.26129826,-123.8493526,"Alsea","Middle Five Rivers","Crab Creek","MARINE WEST COAST FOREST",1,"1g",23887018,1.17460340688433,0,0,2.10670791994983,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1285","OregonDEQ","dfw_39729","Preacher Cr",44.260457,-123.73880492,"Alsea","Upper Lobster Creek","Preacher Creek","MARINE WEST COAST FOREST",1,"1g",23886358,1.27115569396666,0,0,3.52707346221655,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1286","OregonDEQ","dfw_39721","Big Cr",44.16868892,-124.0826131,"Alsea","Cape Creek-Frontal Pacific Ocean","Big Creek","MARINE WEST COAST FOREST",1,"1d",23886146,0.947687733306995,0.0875549517870153,0.0288238734219549,2.64591508758314,0,0,0,1,1,0,0,1,1,1,"Not","W","CoRa","N"
"1287","OregonDEQ","dfw_2724","Wapiti Cr at RM 0.94",44.12733822,-124.07989974,"Alsea","Cape Creek-Frontal Pacific Ocean","Wapiti Creek","MARINE WEST COAST FOREST",1,"1d",23886130,1.05597082005911,0,0,1.43972429705929,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1288","OregonDEQ","37162-ORDEQ","Siuslaw River at 400 ft. elevation (siuslaw Basin)",44.15265648,-123.9476826,"Siuslaw","Upper North Fork Siuslaw River","Sam Creek","MARINE WEST COAST FOREST",1,"1g",23890000,2.41322708128231,0.144318887012741,0,4.47590926726755,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1289",NA,"S813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06502692467064,0,0,2.38889878517246,0,0,0,1,1,1,0,1,1,1,"Not","E",NA,"N"
"1290","OregonDEQ","25290-ORDEQ","Maria Creek, Siuslaw",44.17957813,-123.8945952,"Siuslaw","Upper Indian Creek","Maria Creek","MARINE WEST COAST FOREST",1,"1g",23890034,0.846541286599679,0,0,1.25748816508872,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1291","OregonDEQ","dfw_39720","Lobster Cr S Fk",44.23230851,-123.60430018,"Alsea","Upper Lobster Creek","South Fork Lobster Creek","MARINE WEST COAST FOREST",1,"1g",23886602,4.28642588828706,0,0,11.5304143402545,0,0,0,2,1,1,2,1,1,1,"Trash","W","CoRa","N"
"1292","OregonDEQ","dfw_35211","Leibo Cr",44.2419185,-123.46899086,"Siuslaw","Triangle Lake-Lake Creek",NA,"MARINE WEST COAST FOREST",1,"1g",23890632,2.94549597321407,0.40404040404013,0,7.91189621133067,0,0,0,0,0,1,2,1,1,1,"Trash","W","CoRa","N"
"1293","OregonDEQ","dfw_39965","Sutton Cr.",44.06740339,-124.11758935,"Alsea","Mercer Lake-Frontal Pacific Ocean","Sutton Creek","MARINE WEST COAST FOREST",1,"1a",23886104,2.07162562731535,0.328941958191458,0.08870802470525,5.67172887488101,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1294","OregonDEQ","dfw_2008","Drew Cr at RM 0.68",44.09907684,-123.96309454,"Siuslaw","Upper North Fork Siuslaw River","Drew Creek","MARINE WEST COAST FOREST",1,"1g",23890090,1.68250320497603,0.260396323203852,1.33212179232444,5.38007197511919,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1295","OregonDEQ","dfw_2150","Long Cr at RM 1.3",44.13977664,-123.88219621,"Siuslaw","Upper Indian Creek","Long Creek","MARINE WEST COAST FOREST",1,"1g",23890076,1.08664075741158,0,0,4.10455510275822,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1296","OregonDEQ","11855-ORDEQ","Greenleaf Creek at River Mile 4.0",44.1693197,-123.6380084,"Siuslaw","Greenleaf Creek-Lake Creek","Greenleaf Creek","MARINE WEST COAST FOREST",1,"1g",23889934,2.42103784942449,0.062806574592224,0,5.02574696369866,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1297","OregonDEQ","dfw_39980","Lake Cr.",44.19273414,-123.52060039,"Siuslaw","Triangle Lake-Lake Creek","Lake Creek","MARINE WEST COAST FOREST",1,"1g",23889790,3.32145847058159,0.328061386846708,2.4373927938194,6.85843312431294,0,0,0,0,0,0,2,1,1,1,"Trash","W","CoRa","N"
"1298","OregonDEQ","dfw_1981","Uncle Cr at RM 0.56",44.08270955,-124.00520056,"Siuslaw","Lower North Fork Siuslaw River","Uncle Creek","MARINE WEST COAST FOREST",1,"1g",23890100,0.833315929164224,0,0,2.47817426335358,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1299",NA,"S812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905059168192904,0,0,2.75315357756921,0,0,0,1,1,1,0,1,1,1,"Not","E",NA,"N"
"1300","OregonDEQ","37160-ORDEQ","Siuslaw River at 30 ft. elevation (Siuslaw Basin)",44.07707415,-123.9580857,"Siuslaw","Upper North Fork Siuslaw River","North Fork Siuslaw River","MARINE WEST COAST FOREST",1,"1g",23889888,1.66311155901272,0.23437763217067,0.845900694466056,4.08489863377801,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1301","OregonDEQ","37165-ORDEQ","McLeod Creek at 80 ft. elevation (Siuslaw Basin)",44.07278465,-123.932866,"Siuslaw","Upper North Fork Siuslaw River","McLeod Creek","MARINE WEST COAST FOREST",1,"1g",23889976,1.5416352827387,0.120094153816597,0,2.95435659620126,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1302","OregonDEQ","dfw_1998","McLeod Cr at RM 4.7",44.08980998,-123.90338246,"Siuslaw","Upper North Fork Siuslaw River","McLeod Creek","MARINE WEST COAST FOREST",1,"1g",23889976,1.47795725932702,0,0,2.60556403289929,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1303","OregonDEQ","dfw_2144","Elk Cr at RM 0.7",44.11679552,-123.85951152,"Siuslaw","Lower Indian Creek","Elk Creek","MARINE WEST COAST FOREST",1,"1g",23890088,1.02103721743507,0,0,3.14864861835271,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1304","OregonDEQ","35680-ORDEQ","GREENLEAF CR AT RM 3.1",44.1601308,-123.6369937,"Siuslaw","Greenleaf Creek-Lake Creek","Greenleaf Creek","MARINE WEST COAST FOREST",1,"1g",23889934,2.33520259140287,0.0509240162753133,0,5.30378547534479,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1305","OregonDEQ","33323-ORDEQ","Lamb Creek (ODFW)",44.1409526,-123.6005968,"Siuslaw","Greenleaf Creek-Lake Creek","Lamb Creek","MARINE WEST COAST FOREST",1,"1g",NA,2.70132224165606,0,0,9.6299935703258,0,0,0,0,1,1,2,1,1,1,"Trash","W","CoRa","N"
"1306","OregonDEQ","dfw_39964","Fish Cr.",44.14808302,-123.57251742,"Siuslaw","Triangle Lake-Lake Creek","Fish Creek","MARINE WEST COAST FOREST",1,"1g",23889766,3.18983693280727,0.190128526884181,0,7.12769030714235,0,0,0,0,0,1,2,1,1,1,"Trash","W","CoRa","N"
"1307","OregonDEQ","33316-ORDEQ","Divide Creek 1 (ODFW)",44.05158464,-123.9457316,"Siuslaw","Bernhardt Creek-Siuslaw River",NA,"MARINE WEST COAST FOREST",1,"1g",23889914,1.643627160445,0,0,4.49048336065963,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1308","OregonDEQ","26822-ORDEQ","Indian Creek at Hwy 36",44.08092213,-123.7901266,"Siuslaw","Lower Indian Creek","Indian Creek","MARINE WEST COAST FOREST",1,"1g",23889844,1.37674612538518,0.152245419616419,0.772183073558885,4.2277182154568,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1309","OregonDEQ","34651-ORDEQ","Hula Cr at Mouth",44.096757,-123.7230626,"Siuslaw","Green Creek-Lake Creek","Hollo Creek","MARINE WEST COAST FOREST",1,"1g",23890106,1.49526843085063,0.808080808080808,0.0256851770651861,1.15287150009788,0,0,0,0,0,0,1,1,1,1,"Not","W","CoRa","N"
"1310","OregonDEQ","dfw_2283","Nelson Cr at RM 1.87",44.09297385,-123.65077524,"Siuslaw","Green Creek-Lake Creek","Nelson Creek","MARINE WEST COAST FOREST",1,"1g",23889752,1.84534293003644,0.313984065308709,0.294073569262934,4.58594211609634,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1311","OregonDEQ","11854-ORDEQ","Fish Creek at River Mile 2.5",44.1419318,-123.5406273,"Siuslaw","Triangle Lake-Lake Creek","Fish Creek","MARINE WEST COAST FOREST",1,"1g",23889766,3.38299306297668,0.279735929282762,0,7.13255607770048,0,0,0,0,0,1,2,1,1,1,"Trash","W","CoRa","N"
"1312","OregonDEQ","dfw_2287","Nelson Cr at RM 7.18",44.11693877,-123.56539951,"Siuslaw","Green Creek-Lake Creek","Nelson Creek","MARINE WEST COAST FOREST",1,"1g",23889756,1.76926006398438,0.267995926461906,0,5.17814619688166,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1313","OregonDEQ","33317-ORDEQ","Divide Creek 2 (ODFW)",44.02209977,-123.9372417,"Siuslaw","Bernhardt Creek-Siuslaw River","David Creek","MARINE WEST COAST FOREST",1,"1g",23889914,1.74971245883148,0,0,2.36269494359624,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1314",NA,"dfw_2046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29727079582453,0,0,0,0,0,0,0,1,1,1,1,1,1,"Not","E",NA,"N"
"1315","OregonDEQ","dfw_36277","Sweet Cr.",43.9921581,-123.894398,"Siuslaw","Sweet Creek","Sweet Creek","MARINE WEST COAST FOREST",1,"1g",23889456,1.38215314155438,0.192342663701087,0.289655776670271,3.72435552748851,1,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1316","OregonDEQ","dfw_35002","Meadow Cr at RM 0.89",44.0248795,-123.66281088,"Siuslaw","Turner Creek-Siuslaw River","Meadow Creek","MARINE WEST COAST FOREST",1,"1g",23890208,1.53600208714245,0,0,2.31520925697605,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1317","OregonDEQ","dfw_39730","Sweet Cr",43.96364319,-123.90379367,"Siuslaw","Sweet Creek","Sweet Creek","MARINE WEST COAST FOREST",1,"1g",23889462,1.47651465695058,0.218493270407266,0.29094742953425,3.98417290163482,1,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1318","OregonDEQ","dfw_35003","Knowles Cr at RM 11.06",43.97557911,-123.74139998,"Siuslaw","Knowles Creek-Siuslaw River","Knowles Creek","MARINE WEST COAST FOREST",1,"1g",23889504,2.12724139701384,0,0,5.18806438823996,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1319","OregonDEQ","30403-ORDEQ","Siuslaw River",43.98688427,-123.6410111,"Siuslaw","Whitaker Creek-Siuslaw River","Siuslaw River","MARINE WEST COAST FOREST",1,"1g",23889568,3.21197408621886,0.531741255963413,2.71396099298078,4.09812114760402,3,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1320","OregonDEQ","dfw_6080","Bear Cr Trib D",43.90098881,-123.9832001,"Siltcoos","Fiddle Creek",NA,"MARINE WEST COAST FOREST",1,"1b",23893437,1.37320158832718,0.714081690945985,0,4.33969035538672,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1321","OregonDEQ","33419-ORDEQ","Billy Moore Creek (ODFW)",43.887241,-123.9711157,"Siltcoos","Fiddle Creek","Billy Moore Creek","MARINE WEST COAST FOREST",1,"1g",23893449,1.15297050748978,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1322","OregonDEQ","12525-ORDEQ","North Fork Smith River at River Mile 23.0, 1500 feet upstream of North Fork Falls",43.93364543,-123.8140645,"Umpqua","Upper North Fork Smith River","North Fork Smith River","MARINE WEST COAST FOREST",1,"1g",24527594,1.77775717564157,0.469463222973379,0.143526764936245,3.19451948805951,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1323","OregonDEQ","12094-ORDEQ","Whittaker Creek upstream of Whittaker Creek Road",43.95898791,-123.6902548,"Siuslaw","Whitaker Creek-Siuslaw River","Whittaker Creek","MARINE WEST COAST FOREST",1,"1g",23889560,2.49742212409687,0.386723238751872,0,2.22890912097564,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1324","OregonDEQ","dfw_2451","Whittaker Cr at RM 4.24",43.95235282,-123.69388656,"Siuslaw","Whitaker Creek-Siuslaw River","Whittaker Creek","MARINE WEST COAST FOREST",1,"1g",23889562,2.69218914685585,0.543286339064975,0,2.96762330270299,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1325","OregonDEQ","dfw_2380","Pataha Cr at RM 3.01",43.99383198,-123.55818994,"Siuslaw","Lower Wildcat Creek","Pataha Creek","MARINE WEST COAST FOREST",1,"1g",23889994,1.22223794845111,0,0,1.10846550266221,0,0,0,0,1,1,1,1,1,1,"Not","W","CoRa","N"
"1326","OregonDEQ","33417-ORDEQ","Fivemile Creek (ODFW)",43.83903419,-124.0252082,"Siltcoos","Tahkenitch Lake-Frontal Pacific Ocean","Fivemile Creek","MARINE WEST COAST FOREST",1,"1b",23893323,0.941905423624416,0,0,0.505101821386218,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1327","OregonDEQ","34695-ORDEQ","Fivemile Cr at Mouth",43.83794024,-124.0143152,"Siltcoos","Tahkenitch Lake-Frontal Pacific Ocean","Fivemile Creek","MARINE WEST COAST FOREST",1,"1b",23893325,0.632155614072686,0,0,0.911456343128963,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1328","OregonDEQ","dfw_6041","Fivemile Cr",43.83664603,-124.01059939,"Siltcoos","Tahkenitch Lake-Frontal Pacific Ocean","Fivemile Creek","MARINE WEST COAST FOREST",1,"1b",23893325,0.644507878704635,0,0,0.929266119234982,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1329","OregonDEQ","35740-ORDEQ","FIDDLE CR AT RM 10.5",43.88580753,-123.9364052,"Siltcoos","Fiddle Creek","Fiddle Creek","MARINE WEST COAST FOREST",1,"1g",23893361,1.01882328212067,0,0,2.7802321783056,0,0,0,1,1,1,0,1,1,1,"Not","W","CoRa","N"
"1330","OregonDEQ","34710-ORDEQ","Peach Cr at RM 1.30 (W Branch NF Smith R)",43.89412,-123.86212,"Umpqua","Upper North Fork Smith River",NA,"MARINE WEST COAST FOREST",1,"1g",24528984,0.569721998998964,0,0,1.00451546292948,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1331","OregonDEQ","34665-ORDEQ","Siuslaw R at RM 57.02",43.92498897,-123.6310482,"Siuslaw","Whitaker Creek-Siuslaw River","Siuslaw River","MARINE WEST COAST FOREST",1,"1g",23889594,3.2992926018745,0.531302447921443,4.12352903348346,3.96290448679301,2,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1332","OregonDEQ","dfw_2464","Pittenger Cr 0.51mi U/S of Wolf Cr",43.9713309,-123.54521441,"Siuslaw","Lower Wolf Creek","Pittenger Creek","MARINE WEST COAST FOREST",1,"1g",23890332,2.82189216519084,0,0,7.13983658200234,0,0,0,0,1,1,2,1,1,1,"Trash","W","CoRa","N"
"1333","OregonDEQ","23838-ORDEQ","Middle Fork Smith River at River Mile 0.29 (Smith, Umpqua)",43.87560324,-123.8208118,"Umpqua","Upper North Fork Smith River","Middle Fork North Fork Smith River","MARINE WEST COAST FOREST",1,"1g",24527578,1.3039734926849,0,0,2.06400392487402,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1334","OregonDEQ","dfw_6603","W. Fork Smith R.",43.88108903,-123.70190327,"Umpqua","West Fork Smith River","West Fork Smith River","MARINE WEST COAST FOREST",1,"1g",24527538,1.94849691400805,0,0,2.71865698210885,1,0,0,0,1,1,0,0,1,1,"Not","W","CoRa","N"
"1335","OregonDEQ","26816-ORDEQ","Siuslaw River",43.90489337,-123.5989508,"Siuslaw","North Creek-Siuslaw River","Siuslaw River","MARINE WEST COAST FOREST",1,"1g",23889600,3.31624263524263,0.530476513279896,4.33462152555338,3.91286495889398,2,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1336","OregonDEQ","12138-ORDEQ","Haskins Creek at River Mile 0.1",43.89657873,-123.5907401,"Siuslaw","North Creek-Siuslaw River","Haskins Creek","MARINE WEST COAST FOREST",1,"1g",23890478,1.27468111358569,0,0,0.453215941066891,0,0,0,0,1,1,1,1,1,1,"Not","W","CoRa","N"
"1337","OregonDEQ","dfw_2492","Wolf Cr at RM 19 (Umpqua)",43.92502857,-123.42949251,"Siuslaw","Upper Wolf Creek","Wolf Creek","MARINE WEST COAST FOREST",1,"1g",23889694,3.77529259442401,0.901668767725045,0.427971462580308,5.66555605579342,0,0,0,0,0,0,0,1,1,1,"Not","W","CoRa","N"
"1338","OregonDEQ","33326-ORDEQ","Panther Creek (ODFW)",43.94574038,-123.3822007,"Siuslaw","Upper Wolf Creek","Panther Creek","MARINE WEST COAST FOREST",1,"1g",23889984,3.54502985709041,1.09405221630639,1.32058928106421,4.24766189798857,0,0,0,0,2,0,0,1,1,1,"Trash","W","CoRa","N"
"1339","OregonDEQ","dfw_6456","Trib to Joyce Cr",43.7771588,-124.06340064,"Umpqua","Otter Creek-Smith River",NA,"MARINE WEST COAST FOREST",1,"1b",24527892,0.829221299768049,0,0,1.25800057377763,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"1340","OregonDEQ","34707-ORDEQ","Spencer Cr NF Trib at Mouth",43.8212,-123.8697,"Umpqua","Spencer Creek-Smith River",NA,"MARINE WEST COAST FOREST",1,"1g",24527794,1.693453168093,0,0,3.2243277482557,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1341","OregonDEQ","dfw_56971","Railroad Cr.",43.81001485,-123.89741073,"Umpqua","Lower North Fork Smith River","Railroad Creek","MARINE WEST COAST FOREST",1,"1g",24527852,3.13931604032735,0,0,7.59603112677268,0,0,0,0,1,1,2,1,1,1,"Trash","W","CoRa","N"
"1342","OregonDEQ","dfw_62680","Bear Cr.",43.80880372,-123.82200278,"Umpqua","Spencer Creek-Smith River","Bear Creek","MARINE WEST COAST FOREST",1,"1g",24527854,2.26987618681922,0,0,3.1765064856145,0,0,0,0,1,1,0,1,1,1,"Not","W","CoRa","N"
"1343","OregonDEQ","25297-ORDEQ","Siuslaw River",43.88201074,-123.5070989,"Siuslaw","North Creek-Siuslaw River","Siuslaw River","MARINE WEST COAST FOREST",1,"1g",23889616,3.40568755336306,0.572353256429872,4.90758337826176,3.84474036936265,1,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1344","OregonDEQ","26964-ORDEQ","Siuslaw River at Haight Creek Recreation Site Road",43.87555682,-123.5024315,"Siuslaw","North Creek-Siuslaw River","Siuslaw River","MARINE WEST COAST FOREST",1,"1g",23889622,3.42862383913095,0.57799913915022,5.21274915067686,3.78790798493665,1,0,0,0,0,0,0,0,1,1,"Not","W","CoRa","N"
"1345","OregonDEQ","dfw_62293","South Sister",43.82806408,-123.67479945,"Umpqua","South Sister Creek","South Sister Creek","MARINE WEST COAST FOREST",1,"1g",24527514,3.34632200909245,0.783461135431063,0,5.7592042073156,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1346","OregonDEQ","dfw_62700","Burn Cr",43.82113656,-123.58849595,"Umpqua","South Sister Creek","Burn Creek","MARINE WEST COAST FOREST",1,"1g",24527888,2.5291256275684,0.410079760513462,0,2.97729735151629,0,0,0,0,0,1,0,1,1,1,"Not","W","CoRa","N"
"1347","OregonDEQ","dfw_39988","Haight",43.87290487,-123.49658668,"Siuslaw","Dogwood Creek-Siuslaw River","Haight Creek","MARINE WEST COAST FOREST",1,"1g",23890530,1.89216892780164,0.125320485448913,0,1.48075781365718,0,0,0,0,0,1,1,1,1,1,"Not","W","CoRa","N"
"1348","OregonDEQ","13201-ORDEQ","Haight Creek at River Mile 1.20",43.8628902,-123.4940416,"Siuslaw","Dogwood Creek-Siuslaw River","Haight Creek","MARINE WEST COAST FOREST",1,"1g",23890530,1.5095814206617,0,0,0.281404254168222,0,0,0,0,1,1,1,1,1,1,"Not","W","CoRa","N"
"1349","OregonDEQ","33329-ORDEQ","Bear Creek 3 (ODFW)",43.8554486,-123.5114131,"Siuslaw","North Creek-Siuslaw River","Bear Creek","MARINE WEST COAST FOREST",1,"1g",23890504,3.58958378594734,0.387619435238445,0,6.57129146546513,0,0,0,0,0,1,2,1,1,1,"Trash","W","CoRa","N"
"1350","OregonDEQ","33331-ORDEQ","Jeans Creek (ODFW)",43.866043,-123.4557541,"Siuslaw","Dogwood Creek-Siuslaw River","Jeans Creek","MARINE WEST COAST FOREST",1,"1g",23890500,2.57434350248556,0,0,0.930388154494096,0,0,0,0,1,1,1,1,1,1,"Not","W","CoRa","N"
