"MLocId","StationDes","Lat_DD","Long_DD","Eco3","COMID","rdden_km_km2","xings_km2","P_AgLand","P_Urban21Land","mines","grvl_mn_km2","P_canal","rd_Status","xing_Status","Ag_Status","Urb21L_Status","mines_status","gmines_status","canal_status","GIS.status_2020","WorE","Disturb.score","BPJ_final","Ref2020_FINAL","owner"
"24046-ORDEQ","East Fork Canyon Creek near Mosier Camp (John Day)",44.26580281,-118.8781756,"BM",23822537,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",0,"Score","YES","DEQ"
"30392-ORDEQ","Strawberry Creek (above lake)",44.30067471,-118.6904218,"BM",23822645,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",1,"Score","YES","DEQ"
"30399-ORDEQ","Strawberry Creek (above falls)",44.29460737,-118.6971429,"BM",23822645,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",1,"Score","YES","DEQ"
"23918-ORDEQ","Bohemia Creek, 1.1 miles upstream from Middle Fork Willamette (Middle Fork Willamette, Willamette)",43.56538846,-122.4863892,"Ca",23753712,1.22180307807352,0.0785293032094963,0,0,0,0,0,0,1,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"25287-ORDEQ","South Fork Groundhog Creek",43.59340733,-122.2969759,"Ca",23752246,2.07747516862635,0.136107198029159,0,0,0,0,0,0,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"29879-ORDEQ","Shady Creek",43.61980466,-122.1888301,"Ca",23753686,0.419839104351255,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W",4,"Score","YES","DEQ"
"31730-ORDEQ","Gold Lake Creek",43.64372,-122.03097,"Ca",23752326,0.170756421175124,0.0495092396618512,0,0.242337162184569,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W",8,"Y","YES","DEQ"
"10688-ORDEQ","Deschutes River at Pringle Falls",43.74117494,-121.6067814,"EC",23700501,1.91096627975036,0.133570775028708,0.00152656454412664,0.802833852376191,1,0,0,0,0,0,1,0,1,1,"NO","E",NA,NA,"NO","DEQ"
"32604-ORDEQ","Bear Creek near Rodham Rim (Upper Crooked)",43.93435222,-120.6456975,"BM",24515546,1.32773430086133,0.351757203108125,0.214807839260434,0,4,0.00390841336786806,0,0,0,0,1,0,0,1,"NO","E",NA,NA,"NO","DEQ"
"35827-ORDEQ","LITTLE SNOWSHOE CR AT MOUTH",44.16125003,-119.2342659,"BM",24007840,3.51093204069943,1.81405895691626,0,1.48105509660126,0,0,0,0,2,1,1,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"35842-ORDEQ","VAN ASPEN CR AT RM 4.9",44.2076464,-119.0008508,"BM",24007276,3.49803325890299,1.55508902884687,0,0.0202939818188072,0,0,0,0,2,1,1,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"35629-ORDEQ","CANYON CR MF AT RM 5.1",44.25868753,-118.7754331,"BM",23823089,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",0,"Score","YES","DEQ"
"30421-ORDEQ","Canyon Creek",44.25676539,-118.7312067,"BM",23822531,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",0,"Score","YES","DEQ"
"25408-ORDEQ","Pine Creek",44.097346,-119.5174036,"BM",23822055,1.40457324448501,0.456653928425499,0,1.3016249403084,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"26877-ORDEQ","Morgan Creek",44.10677785,-119.4701767,"BM",23822201,1.66525334324172,0.310063097840386,0,0.748556453830477,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"30389-ORDEQ","Canyon Creek Upper Meadow",44.23681171,-118.7644486,"BM",23822531,0.715397169522809,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",4,"Score","YES","DEQ"
"32614-ORDEQ","Crooked River South Fork 0.25 mile downstream of Picket Canyon (Beaver South Fork, Crooked)",43.95126026,-120.0567145,"BM",23708445,1.01056763991494,0.235969728825384,1.54985609488559,0.184809001048321,8,0.000997757838585131,0,1,0,0,1,0,0,1,"NO","E",NA,NA,"NO","DEQ"
"32599-ORDEQ","Crooked River South Fork 0.5 mile downstream of Picket Canyon (Beaver South Fork, Crooked)",43.94736064,-120.0517224,"BM",23708445,1.01302579694271,0.236785587096597,1.55521467592265,0.185447972635272,8,0.00100120755643382,0,1,0,0,1,0,0,1,"NO","E",NA,NA,"NO","DEQ"
"21840-ORDEQ","Coal Creek tributary at River Mile 2.05",43.465389,-122.461819,"Ca",23753830,2.90232928532426,0.847852812751785,0,0,0,0,0,0,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12873-ORDEQ","Odell Creek 0.3 miles downstream of Highway 58 Bridge",43.54896942,-121.9457963,"EC",23700531,0.423548212042356,0.143886370877395,0,0.717420448515779,0,0,0,1,0,1,1,1,1,1,"NO","E",20,"Score","NO","DEQ"
"32621-ORDEQ","Twelvemile Creek at River Mile 2.0 (Beaver South Fork, Crooked)",43.91382413,-120.0229319,"NBR",23708577,0.797446254285005,0.18976445056291,0.00626559141334835,0,0,0,0,1,0,0,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"35799-ORDEQ","ANTELOPE CR AT RM 1.1",44.14488728,-118.8808982,"BM",24007236,2.85180421980085,0.546294562027855,0,0.0540853384716869,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"35874-ORDEQ","ANTELOPE CR AT RM 2.7",44.12908838,-118.8740099,"BM",24007238,3.11020580885508,0.808605876831984,0,0.0684025400047713,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"25288-ORDEQ","Middle Fork Willamette River",43.47222354,-122.2343277,"Ca",23752148,1.31670021388591,0.184943460837247,0,0.302830911187462,0,0,0,0,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"24445-ORDEQ","Grasshopper Creek, 4.2 miles on FSR 3170 (South Fork John Day, John Day)",44.0474048,-119.2538495,"BM",23824867,2.94151385245259,1.16742205740974,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"35805-ORDEQ","CAMP CR AT RM 8.8",44.05563073,-119.0990804,"BM",24007374,3.04415366667511,0.464457397645229,0,0.0229567012178718,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"21885-ORDEQ","Tumblebug Creek downstream of FSR 2144",43.43745973,-122.2507524,"Ca",23752142,1.78165407528108,0.154756239578145,0,0,0,0,0,0,0,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"35875-ORDEQ","CAMP CR AT RM 3.5",44.0546982,-119.0120988,"BM",24007370,3.09644727600367,0.411237052458432,0,1.10674863220637,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"12883-ORDEQ","Hemlock Creek 75 feet downstream of USFS Road 5830",43.34322502,-121.8838649,"EC",23706420,1.14907828799268,0.324990728639832,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"35876-ORDEQ","DODSON CR AT RM 0.2",43.7953652,-119.6494218,"BM",24017949,2.12274050430531,0.381650255705667,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"35801-ORDEQ","BEAR CANYON CR AT RM 0.2",43.82624004,-119.4224443,"BM",24007552,2.18683178652109,0.302037892811059,0,0,2,0,0,0,0,1,1,0,1,1,"NO","E",NA,NA,"NO","DEQ"
"38551-ORDEQ","Swamp Creek at RM 1.9",43.32401231,-121.8736345,"EC",23706394,2.5987687078887,0.152040381925442,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"35832-ORDEQ","NICOLL CR AT RM 3.7",43.68746073,-119.7194292,"BM",24018013,1.87698905625324,0.199197998213342,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"35884-ORDEQ","ROUGH CR AT RM 1.2",43.70136097,-119.6762839,"BM",24018007,2.0833823316924,0.326622721064211,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"12257-ORDEQ","Silvies River at Gravel Pit Bridge",43.65237945,-119.0896681,"BM",24007028,2.15979633105807,0.468781052170737,0.0376559234779159,0.81912484033985,11,0,1.46756089936917,0,0,0,1,0,1,0,"NO","E",NA,NA,"NO","DEQ"
"35620-ORDEQ","BUCK CR AT RM 25.8",43.0016647,-121.2984688,"EC",24026480,0.235152322505301,0,0,0,1,0,0,1,1,1,1,0,1,1,"NO","E",NA,NA,"NO","DEQ"
"35621-ORDEQ","SILVER CR AT RM 14.3",43.0408144,-121.0877085,"EC",24026314,2.29083034202324,0.565112334305872,0,0.543003529363311,0,0,0.612269234411575,0,0,1,1,1,1,0,"NO","E",NA,NA,"NO","DEQ"
"24419-ORDEQ","West Fork Silver Creek, 25 minutes downstream from end of FSR 035 (Silver, Silver Lake)",42.94310673,-121.2580013,"EC",24026308,0.582061024480245,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",2,"Score","YES","DEQ"
"33930-ORDEQ","Chewaucan River 1.6 miles upstream of Paisley",42.685065,-120.56984,"EC",24035594,1.84469955004147,0.434183767190372,0.000705015315418665,0.910576639981649,0,0,0.472859139188669,0,0,0,1,1,1,0,"NO","E",NA,NA,"NO","DEQ"
"10743-ORDEQ","Chewaucan River at Paisley",42.69611896,-120.5450365,"NBR",24035560,1.84651832420287,0.433655780177722,0.0264181575724542,0.929006686110978,1,0,0.484174839061975,0,0,0,1,0,1,0,"NO","E",NA,NA,"NO","DEQ"
"12268-ORDEQ","McCoy Creek upstream of McCoy Creek Inn",42.9758112,-118.7157048,"NBR",24013885,0.815543379815758,0.158061221062439,0.000918403663653663,0,0,0,0,1,0,0,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"25380-ORDEQ","Avery Creek",42.56904298,-120.5321118,"EC",24036750,2.28990473424245,0.37626519170702,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"23039-ORDEQ","Bridge Creek at east canal bridge",42.8470315,-118.8588351,"NBR",24013771,1.00838720765987,0.364098342962443,0,0,0,0,0.982973145507076,1,0,1,1,1,1,0,"NO","E",NA,NA,"NO","DEQ"
"12265-ORDEQ","Donner Und Blitzen River upstream of Page Springs Campground",42.80099163,-118.8674885,"NBR",24013583,0.368982635610532,0.0823909401424201,0,0.00208827313554279,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",8,"Score","YES","DEQ"
"30428-ORDEQ","Fish Creek",42.75846299,-118.8279253,"NBR",24013729,0.747457773814717,0.214407084010052,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"24113-ORDEQ","Rock Creek at Flook Ranch",42.61348006,-119.5354177,"NBR",24057405,0.593012103197177,0.199435148193183,0,0.39282963423821,1,0,0,1,0,1,1,0,1,1,"NO","E",NA,NA,"NO","DEQ"
"31496-ORDEQ","Rock Creek, Hart Mountain",42.53127352,-119.6826261,"NBR",24057439,0.660836226995819,0.219197299489278,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"31497-ORDEQ","DeGarno Creek",42.47804568,-119.7842574,"NBR",24044629,0.188286158879139,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",0,"Score","YES","DEQ"
"24105-ORDEQ","Rock Creek upstream of campground at canyon opening, SW 1/4 Sec. 32",42.49561523,-119.6950617,"NBR",24057443,0.522465524724544,0.0631887574562714,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",11,"Score","YES","DEQ"
"35623-ORDEQ","ROCK CR AT RM 49.8",42.4917942,-119.6965329,"NBR",24057445,0.523539757065056,0.0642112292597692,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",1,"Score","YES","DEQ"
"23050-ORDEQ","Little Blitzen River 100 feet upstream of confluence with Blitzen River",42.67370622,-118.7928333,"NBR",24013711,0.344200090247921,0.0699399691257002,0,0.00311993788075762,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",7,"Y","YES","DEQ"
"23048-ORDEQ","Little Blitzen River at middle reference site upstream of OLD",42.66542817,-118.7559666,"NBR",24013711,0.532375982281034,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",6,"Score","YES","DEQ"
"23049-ORDEQ","Little Blitzen River at upper site near Blitzen CA",42.66783068,-118.7279966,"NBR",24013713,0.439177402534494,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",5,"Score","YES","DEQ"
"13014-ORDEQ","South Fork Blitzen River at Blitzen Crossing",42.63878766,-118.763194,"NBR",24013637,0.258506713773148,0.0624060608766314,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",3,"Score","YES","DEQ"
"31490-ORDEQ","Willow Creek, Steens Mountain near hunter's cabin",42.67780567,-118.5160785,"NBR",24073571,0.00483673150909431,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",0,"Score","YES","DEQ"
"31495-ORDEQ","Guano Creek, Hart Mountain",42.38239777,-119.7212333,"NBR",24057153,0.84346450585914,0.180766449746918,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E",8,"Score","YES","DEQ"
"31489-ORDEQ","Little Wildhorse Creek",42.60174607,-118.5941084,"NBR",24075543,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",0,"Score","YES","DEQ"
"31488-ORDEQ","Wildhorse Creek",42.59080422,-118.5990926,"NBR",24072957,0.0056536712000674,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",2,"Score","YES","DEQ"
"35616-ORDEQ","DONNER AND BLITZEN R AT RM 74.3",42.53842848,-118.7619095,"NBR",24013659,0.795359792461037,0.203761436110581,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"31493-ORDEQ","Indian Creek",42.55815057,-118.5574023,"NBR",24075549,0.61828558625755,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",4,"Score","YES","DEQ"
"12267-ORDEQ","Deep Creek west of Adel",42.17451202,-119.9266625,"NBR",24042605,1.51518955884391,0.384038944666653,0.0133969973768698,0.448255473364535,3,0,1.51282900013566,0,0,0,1,0,1,0,"NO","E",NA,NA,"NO","DEQ"
"24157-ORDEQ","Twentymile Creek upstream of gaging station, lowest reference site",42.07221639,-119.9635262,"NBR",24042897,0.620248088596548,0.150330445109651,0,0.196159823545031,1,0.00208792284874515,0,1,0,1,1,0,0,1,"NO","E",NA,NA,"NO","DEQ"
"24149-ORDEQ","Twelvemile Creek mainstem headwaters, upper reference",41.98394332,-120.1185569,"EC",24042955,0.964426810485308,0.140629174928643,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"24154-ORDEQ","Twelvemile Creek at end of BLM Road",41.99914212,-120.00445,"NBR",24042941,0.698799839320032,0.149810832133381,0,0.403971759315845,0,0,0,1,0,1,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"12264-ORDEQ","Whitehorse Creek at Whitehorse Ranch Road",42.3375822,-118.2350785,"NBR",24074319,0.722407963603858,0.140028209319259,0.0409286400300717,0.273463087397402,1,0,0.213245860150527,1,0,0,1,0,1,0,"NO","E",NA,NA,"NO","DEQ"
"13271-ORDEQ","Willow Creek Lower Uaa Site",42.29869327,-118.2733888,"NBR",24074407,0.693870141270166,0.165968217086431,0.00585881208846168,0.278249996181063,0,0,0,1,0,0,1,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"13270-ORDEQ","Willow Creek Middle Uaa Site",42.2341422,-118.2334271,"NBR",24074673,0.578981027910423,0.0893689277005394,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",11,"Y","YES","DEQ"
"35615-ORDEQ","WHITEHORSE CR AT RM 19.1",42.23512812,-118.1496186,"NBR",24074639,0.625250590421118,0.0788205739714192,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",2,"Score","YES","DEQ"
"12269-ORDEQ","Trout Creek upstream of Little Trout Creek",42.18604717,-118.3704862,"NBR",24072893,0.794679752753555,0.0647657907093492,0,0.0519496322624485,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",32,"Score","NO","DEQ"
"31498-ORDEQ","Willow Creek near Whitehorse Ranch",42.19147069,-118.2129943,"NBR",24074763,0.435624876767623,0.0346924084337263,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",1,"Score","YES","DEQ"
"13269-ORDEQ","Willow Creek Upper Uaa Site",42.16686007,-118.2245519,"NBR",24074869,0.441870366620034,0.0494090675520816,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E",2,"Score","YES","DEQ"
"10548-ORDEQ","Big Creek U/S Fish Hatchery (Lower Columbia)",46.13482,-123.55353,"CoRa",23832933,2.91675826203489,0.292803943802933,0,5.27597539332222,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"30622-ORDEQ","Gnat Creek (called Knott Creek on NHD; Gnat on Topo)",46.1123431,-123.4723088,"CoRa",23833663,2.3568848071458,0.221248727819867,0,6.66984218675569,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"31368-ORDEQ","Lewis and Clark River Trib",45.97803978,-123.7796764,"CoRa",23833763,2.69418120764779,0,0,0.0197388597098498,0,0,0,0,1,1,1,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12820-ORDEQ","Fox Creek at RM 0.6 (upper site) (Youngs Bay)",45.99895,-123.70306,"CoRa",23833745,1.96187737116754,0.190356537795256,0,4.20462145584122,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12508-ORDEQ","SF Goble Creek at RM 0.9",45.99196099,-122.8968879,"CoRa",24521750,2.08605086424016,0.829452679724556,13.1995360959205,7.20872363062705,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12284-ORDEQ","Dart Creek at River Mile 3.7",45.89006414,-122.8627212,"CoRa",23815166,2.63406723604372,0,8.81513630962665,6.37662525442038,0,0,0,0,1,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"17015-ORDEQ","Cedar Creek at at River Mile 1.60",45.83539481,-122.9747624,"CoRa",23815112,3.7898503702644,0.515118734868424,0,2.25681000518035,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"29028-ORDEQ","Beaver Creek near Timber Road, 8.0 miles south of Hwy 26",45.6675495,-123.2901035,"WV",23805196,4.05120223130699,0.744080836942129,0.0465544587081303,3.98812526498721,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"29033-ORDEQ","Bergholtzer Creek at River Mile 2.6",45.69678626,-123.2390244,"WV",23805396,3.6827801146747,0.566248571202251,2.16335337335966,6.40280863797954,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"IJC-LowMcCarth",NA,NA,NA,NA,NA,2.22400707690091,0.446767636152421,7.37575553116296,5.24804435849189,1,0,0,0,0,0,0,0,1,1,"NO","E",NA,NA,"NO","DEQ"
"IJC-McCarth8",NA,NA,NA,NA,NA,2.31147382628919,0.60584030049683,8.45721887747675,5.19731816659772,1,0,0,0,0,0,0,0,1,1,"NO","E",NA,NA,"NO","DEQ"
"IJC-Miller",NA,NA,NA,NA,NA,1.45646478322249,0,0.557474938712094,5.22694741304962,0,0,0,0,1,0,0,1,1,1,"NO","E",NA,NA,"NO","DEQ"
"30627-ORDEQ","Willamette tributary near Willbridge eastern tributary",45.56026192,-122.7572518,"CoRa",23815418,2.60256686568304,0.845594452899831,0.0244231340331517,5.08775647107375,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"33517-ORDEQ","Columbia Slough",45.58821757,-122.6429563,"WV",23815102,1.80082124115364,1.13581508930382,1.86978501725987,28.06078036284,0,0,43.1790976226807,0,0,0,2,1,1,2,"Trash","W",NA,NA,"Trash","DEQ"
"30626-ORDEQ","Willamette tributary near Willbridge western tributary",45.55925809,-122.7507081,"CoRa",23815422,1.46828947767589,0.437962597994035,0,3.41867327431609,0,0,0,0,0,1,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"28466-ORDEQ","Wildwood Creek upstream of Turner Creek",45.39419873,-123.2853672,"WV",23797043,4.4138933751121,0.223608595514384,2.06050009870543,3.63065159126329,0,0,0,0,0,0,0,1,1,1,"NO","W",NA,NA,"NO","DEQ"
"12512-ORDEQ","Williams Canyon Creek at River Mile 1.8",45.4130207,-123.1946505,"WV",23805958,2.31951766772958,0,32.7722034560947,5.53843825807113,0,0,0,0,1,2,0,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"FMPR0013",NA,NA,NA,NA,NA,11.5398497577591,2.88257125355841,0.284316543750516,14.8245283777799,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"FMPR0033",NA,NA,NA,NA,NA,11.6993181194566,2.98351607369258,0.29427303045822,14.9701195674247,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"PEPR0010",NA,NA,NA,NA,NA,10.7070631808911,0,0.247904537995864,14.0221068097728,0,0,0,2,1,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"VEPR0041",NA,NA,NA,NA,NA,12.84185814428,1.74812950143278,3.74936089224044,9.6803157914387,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"VEPR0070",NA,NA,NA,NA,NA,12.8233895195548,1.97917903653556,4.24491233186472,10.0924021601547,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"WOPR0074",NA,NA,NA,NA,NA,11.7213269600485,2.49500998004166,0.340449270411203,15.1072690425693,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"WOPR0107",NA,NA,NA,NA,NA,12.4014282712111,2.39205836622669,0.381959350892634,16.2645449038964,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"NAPR0062",NA,NA,NA,NA,NA,14.4803319787804,17.307026652811,0,3.47034128000338,0,0,0,2,2,1,0,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"FMPR0085",NA,NA,NA,NA,NA,12.6428540470075,1.56164597485839,0.279289728882131,18.3456095745642,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"FMPR0182",NA,NA,NA,NA,NA,12.7035507974577,1.89674139827796,0.483983635183208,11.1008685937042,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"FMPR0186",NA,NA,NA,NA,NA,12.7448542666786,1.98981216173224,0.507732115849458,11.008959103353,0,0,0,2,2,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"UTPR0044",NA,NA,NA,NA,NA,14.3379065147288,0,0,6.07902896811284,0,0,0,2,1,1,0,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"IJC-20",NA,NA,NA,NA,NA,14.9736634427049,1.54880277545484,0.712327475917938,9.12076204850024,0,0,0,2,2,0,0,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"31927-ORDEQ","Silent Creek just upstream of confluence with Osborne Spring Creek",45.54255884,-122.4482384,"WV",NA,11.3201116863271,0,0.225572156232742,10.0396912179911,0,0,0,2,1,0,2,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"31928-ORDEQ","Silent Creek below culvert under Interstate 84",45.53976765,-122.4519473,"WV",NA,8.63146259896753,0,0,13.2709495751836,0,0,0,2,1,1,2,1,1,1,"Trash","W",NA,NA,"Trash","DEQ"
"IJC-FCI1",NA,NA,NA,NA,NA,10.214387715549,1.25283846214051,7.40103583585147,3.92364830870093,3,0.469814423302692,0,2,0,0,0,0,2,1,"Trash","E",NA,NA,"Trash","DEQ"
"IJC-FCI0",NA,NA,NA,NA,NA,8.87081603103501,2.11801584275849,5.69988020898484,9.42687474823068,5,0.353002640459748,0,2,2,0,0,0,2,1,"Trash","E",NA,NA,"Trash","DEQ"
"IJC-Otoo",NA,NA,NA,NA,NA,6.20385515260679,2.06002550796302,33.7620700011458,9.6556049352499,2,0.0605889855283241,0,2,2,2,2,0,2,1,"Trash","E",NA,NA,"Trash","DEQ"
"IJC-BCI1",NA,NA,NA,NA,NA,6.1896897100544,2.01709025562051,34.0478944350066,9.64831141668183,2,0.0611239471400154,0,2,2,2,0,0,2,1,"Trash","E",NA,NA,"Trash","DEQ"
"38558-ORDEQ","Eagle Creek at RM 2.1",45.62913297,-121.9022939,"Ca",24504252,0.0543585847010968,0.011827754772795,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W",4,"Score","YES","DEQ"
"SAPR0045",NA,NA,NA,NA,NA,12.6991381815233,0,0.206611545963984,11.5729803231027,0,0,0,2,1,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"ARPR0148",NA,NA,NA,NA,NA,9.12545947772766,0,0,20.5140753665924,0,0,0,2,1,1,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"MTPR0220",NA,NA,NA,NA,NA,13.4839426102552,1.60102465577915,0.110355943243728,6.7115834138714,0,0,0,2,2,0,0,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"MTPR0110",NA,NA,NA,NA,NA,13.374361815814,1.57418339236473,0.108505819992184,6.84257530238045,0,0,0,2,2,0,0,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"FAPR0079",NA,NA,NA,NA,NA,13.7954279438536,3.10945273631553,0.186567142230879,9.57226047513158,0,0,0,2,2,0,0,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"MTPR0092",NA,NA,NA,NA,NA,13.1368014190408,1.5038724716139,0.103659406196004,6.97312164295382,0,0,0,2,2,0,0,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"MTPR0024",NA,NA,NA,NA,NA,13.0942672516404,1.32353914366983,0.128140191206377,7.5372392143923,0,0,0,2,0,0,0,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"ARPR0121",NA,NA,NA,NA,NA,9.6282427754621,1.46972369194724,0,18.67333070299,0,0,0,2,2,1,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"ARPR0003",NA,NA,NA,NA,NA,9.12639959760438,0.784129224496575,0.060348195538867,13.812272013209,0,0,0,2,0,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"SPPR0221",NA,NA,NA,NA,NA,10.9977179643603,1.2359411692003,0.116605063053091,10.5907308299474,0,0,0,2,0,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"SPPR0192",NA,NA,NA,NA,NA,10.58974196487,1.17339110027969,0.135074194684311,10.5087868767432,0,0,0,2,0,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"SPPR0209",NA,NA,NA,NA,NA,9.68640382950232,1.15604263485225,0.265300695510375,12.887321390697,0,0,0,2,0,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
"SPPR0131",NA,NA,NA,NA,NA,9.66027144507006,1.15292381479418,0.264584956223922,12.8659749897611,0,0,0,2,0,0,2,1,1,1,"Trash","E",NA,NA,"Trash","DEQ"
